t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,4.950973,1.5,0
0.01,0,kuramoto,5.039098,1.5,0
0.02,0,kuramoto,5.127307,1.5,0
0.03,0,kuramoto,5.215627,1.5,0
0.04,0,kuramoto,5.30409,1.5,0
0.05,0,kuramoto,5.392732,1.5,0
0.06,0,kuramoto,5.481593,1.5,0
0.07,0,kuramoto,5.570716,1.5,0
0.08,0,kuramoto,5.660148,1.5,0
0.09,0,kuramoto,5.749937,1.5,0
0.1,0,kuramoto,5.840134,1.5,0
0.11,0,kuramoto,5.93079,1.5,0
0.12,0,kuramoto,6.021956,1.5,0
0.13,0,kuramoto,6.113682,1.5,0
0.14,0,kuramoto,6.206016,1.5,0
0.15,0,kuramoto,0.01582,1.5,1
0.16,0,kuramoto,0.109506,1.5,0
0.17,0,kuramoto,0.203928,1.5,0
0.18,0,kuramoto,0.299122,1.5,0
0.19,0,kuramoto,0.395115,1.5,0
0.2,0,kuramoto,0.491934,1.5,0
0.21,0,kuramoto,0.589598,1.5,0
0.22,0,kuramoto,0.688122,1.5,0
0.23,0,kuramoto,0.787514,1.5,0
0.24,0,kuramoto,0.887779,1.5,0
0.25,0,kuramoto,0.988917,1.5,0
0.26,0,kuramoto,1.090922,1.5,0
0.27,0,kuramoto,1.193786,1.5,0
0.28,0,kuramoto,1.297497,1.5,0
0.29,0,kuramoto,1.402038,1.5,0
0.3,0,kuramoto,1.507393,1.5,0
0.31,0,kuramoto,1.613539,1.5,0
0.32,0,kuramoto,1.720456,1.5,0
0.33,0,kuramoto,1.828117,1.5,0
0.34,0,kuramoto,1.936499,1.5,0
0.35,0,kuramoto,2.045576,1.5,0
0.36,0,kuramoto,2.15532,1.5,0
0.37,0,kuramoto,2.265706,1.5,0
0.38,0,kuramoto,2.376706,1.5,0
0.39,0,kuramoto,2.488295,1.5,0
0.4,0,kuramoto,2.600444,1.5,0
0.41,0,kuramoto,2.71313,1.5,0
0.42,0,kuramoto,2.826326,1.5,0
0.43,0,kuramoto,2.940009,1.5,0
0.44,0,kuramoto,3.054154,1.5,0
0.45,0,kuramoto,3.168739,1.5,0
0.46,0,kuramoto,3.283742,1.5,0
0.47,0,kuramoto,3.399141,1.5,0
0.48,0,kuramoto,3.514917,1.5,0
0.49,0,kuramoto,3.63105,1.5,0
0.5,0,kuramoto,3.747521,1.5,0
0.51,0,kuramoto,3.864313,1.5,0
0.52,0,kuramoto,3.981409,1.5,0
0.53,0,kuramoto,4.098794,1.5,0
0.54,0,kuramoto,4.216452,1.5,0
0.55,0,kuramoto,4.334369,1.5,0
0.56,0,kuramoto,4.452531,1.5,0
0.57,0,kuramoto,4.570926,1.5,0
0.58,0,kuramoto,4.689541,1.5,0
0.59,0,kuramoto,4.808365,1.5,0
0.6,0,kuramoto,4.927386,1.5,0
0.61,0,kuramoto,5.046596,1.5,0
0.62,0,kuramoto,5.165983,1.5,0
0.63,0,kuramoto,5.285539,1.5,0
0.64,0,kuramoto,5.405255,1.5,0
0.65,0,kuramoto,5.525123,1.5,0
0.66,0,kuramoto,5.645135,1.5,0
0.67,0,kuramoto,5.765284,1.5,0
0.68,0,kuramoto,5.885562,1.5,0
0.69,0,kuramoto,6.005964,1.5,0
0.7,0,kuramoto,6.126482,1.5,0
0.71,0,kuramoto,6.247112,1.5,0
0.72,0,kuramoto,0.084663,1.5,1
0.73,0,kuramoto,0.205499,1.5,0
0.74,0,kuramoto,0.32643,1.5,0
0.75,0,kuramoto,0.447453,1.5,0
0.76,0,kuramoto,0.568561,1.5,0
0.77,0,kuramoto,0.689752,1.5,0
0.78,0,kuramoto,0.811021,1.5,0
0.79,0,kuramoto,0.932365,1.5,0
0.8,0,kuramoto,1.053779,1.5,0
0.81,0,kuramoto,1.175261,1.5,0
0.82,0,kuramoto,1.296807,1.5,0
0.83,0,kuramoto,1.418415,1.5,0
0.84,0,kuramoto,1.54008,1.5,0
0.85,0,kuramoto,1.661802,1.5,0
0.86,0,kuramoto,1.783576,1.5,0
0.87,0,kuramoto,1.905402,1.5,0
0.88,0,kuramoto,2.027275,1.5,0
0.89,0,kuramoto,2.149194,1.5,0
0.9,0,kuramoto,2.271158,1.5,0
0.91,0,kuramoto,2.393163,1.5,0
0.92,0,kuramoto,2.515209,1.5,0
0.93,0,kuramoto,2.637292,1.5,0
0.94,0,kuramoto,2.759412,1.5,0
0.95,0,kuramoto,2.881567,1.5,0
0.96,0,kuramoto,3.003756,1.5,0
0.97,0,kuramoto,3.125976,1.5,0
0.98,0,kuramoto,3.248226,1.5,0
0.99,0,kuramoto,3.370506,1.5,0
1.0,0,kuramoto,3.492813,1.5,0
1.01,0,kuramoto,3.615147,1.5,0
1.02,0,kuramoto,3.737507,1.5,0
1.03,0,kuramoto,3.85989,1.5,0
1.04,0,kuramoto,3.982297,1.5,0
1.05,0,kuramoto,4.104726,1.5,0
1.06,0,kuramoto,4.227177,1.5,0
1.07,0,kuramoto,4.349648,1.5,0
1.08,0,kuramoto,4.472138,1.5,0
1.09,0,kuramoto,4.594647,1.5,0
1.1,0,kuramoto,4.717174,1.5,0
1.11,0,kuramoto,4.839718,1.5,0
1.12,0,kuramoto,4.962278,1.5,0
1.13,0,kuramoto,5.084854,1.5,0
1.14,0,kuramoto,5.207445,1.5,0
1.15,0,kuramoto,5.330051,1.5,0
1.16,0,kuramoto,5.45267,1.5,0
1.17,0,kuramoto,5.575303,1.5,0
1.18,0,kuramoto,5.697948,1.5,0
1.19,0,kuramoto,5.820605,1.5,0
1.2,0,kuramoto,5.943274,1.5,0
1.21,0,kuramoto,6.065954,1.5,0
1.22,0,kuramoto,6.188645,1.5,0
1.23,0,kuramoto,0.028161,1.5,1
1.24,0,kuramoto,0.150872,1.5,0
1.25,0,kuramoto,0.273592,1.5,0
1.26,0,kuramoto,0.396322,1.5,0
1.27,0,kuramoto,0.51906,1.5,0
1.28,0,kuramoto,0.641806,1.5,0
1.29,0,kuramoto,0.764561,1.5,0
1.3,0,kuramoto,0.887323,1.5,0
1.31,0,kuramoto,1.010092,1.5,0
1.32,0,kuramoto,1.132869,1.5,0
1.33,0,kuramoto,1.255652,1.5,0
1.34,0,kuramoto,1.378442,1.5,0
1.35,0,kuramoto,1.501238,1.5,0
1.36,0,kuramoto,1.62404,1.5,0
1.37,0,kuramoto,1.746848,1.5,0
1.38,0,kuramoto,1.869661,1.5,0
1.39,0,kuramoto,1.99248,1.5,0
1.4,0,kuramoto,2.115304,1.5,0
1.41,0,kuramoto,2.238132,1.5,0
1.42,0,kuramoto,2.360966,1.5,0
1.43,0,kuramoto,2.483804,1.5,0
1.44,0,kuramoto,2.606646,1.5,0
1.45,0,kuramoto,2.729492,1.5,0
1.46,0,kuramoto,2.852343,1.5,0
1.47,0,kuramoto,2.975197,1.5,0
1.48,0,kuramoto,3.098055,1.5,0
1.49,0,kuramoto,3.220917,1.5,0
1.5,0,kuramoto,3.343782,1.5,0
1.51,0,kuramoto,3.46665,1.5,0
1.52,0,kuramoto,3.589521,1.5,0
1.53,0,kuramoto,3.712396,1.5,0
1.54,0,kuramoto,3.835273,1.5,0
1.55,0,kuramoto,3.958154,1.5,0
1.56,0,kuramoto,4.081037,1.5,0
1.57,0,kuramoto,4.203922,1.5,0
1.58,0,kuramoto,4.32681,1.5,0
1.59,0,kuramoto,4.449701,1.5,0
1.6,0,kuramoto,4.572593,1.5,0
1.61,0,kuramoto,4.695488,1.5,0
1.62,0,kuramoto,4.818386,1.5,0
1.63,0,kuramoto,4.941285,1.5,0
1.64,0,kuramoto,5.064186,1.5,0
1.65,0,kuramoto,5.187089,1.5,0
1.66,0,kuramoto,5.309994,1.5,0
1.67,0,kuramoto,5.432901,1.5,0
1.68,0,kuramoto,5.55581,1.5,0
1.69,0,kuramoto,5.67872,1.5,0
1.7,0,kuramoto,5.801631,1.5,0
1.71,0,kuramoto,5.924545,1.5,0
1.72,0,kuramoto,6.047459,1.5,0
1.73,0,kuramoto,6.170375,1.5,0
1.74,0,kuramoto,0.010108,1.5,1
1.75,0,kuramoto,0.133026,1.5,0
1.76,0,kuramoto,0.255946,1.5,0
1.77,0,kuramoto,0.378868,1.5,0
1.78,0,kuramoto,0.50179,1.5,0
1.79,0,kuramoto,0.624714,1.5,0
1.8,0,kuramoto,0.747639,1.5,0
1.81,0,kuramoto,0.870564,1.5,0
1.82,0,kuramoto,0.993491,1.5,0
1.83,0,kuramoto,1.116419,1.5,0
1.84,0,kuramoto,1.239347,1.5,0
1.85,0,kuramoto,1.362277,1.5,0
1.86,0,kuramoto,1.485207,1.5,0
1.87,0,kuramoto,1.608139,1.5,0
1.88,0,kuramoto,1.731071,1.5,0
1.89,0,kuramoto,1.854004,1.5,0
1.9,0,kuramoto,1.976937,1.5,0
1.91,0,kuramoto,2.099872,1.5,0
1.92,0,kuramoto,2.222807,1.5,0
1.93,0,kuramoto,2.345743,1.5,0
1.94,0,kuramoto,2.468679,1.5,0
1.95,0,kuramoto,2.591616,1.5,0
1.96,0,kuramoto,2.714554,1.5,0
1.97,0,kuramoto,2.837492,1.5,0
1.98,0,kuramoto,2.960431,1.5,0
1.99,0,kuramoto,3.08337,1.5,0
2.0,0,kuramoto,3.20631,1.5,0
2.01,0,kuramoto,3.329251,1.5,0
2.02,0,kuramoto,3.452192,1.5,0
